title,description,source,date_of_publication,category,author,link
"She Was a Star Detroit Cop, Nicknamed ‘The Closer.’ Now, 30 Inmates Say She Coerced Them Into False Confessions","30 incarcerated people accused ex-Detroit cop, Barbara “The Closer” Simon, of abusive tactics and threats to help secure murder convictions.",theroot.com,2026-04-30,Crime,Angela Wilson,https://www.theroot.com/she-was-a-star-detroit-cop-nicknamed-the-closer-now-2000102593
Rev. William Barber: SCOTUS War on Redistricting Demands Massive Turnout,"In this exclusive essay, Rev. Barber warns that the SCOTUS ruling enables systematic erosion of minority voting power but should drive significant midterm turnout.",theroot.com,2026-04-30,News,Rev. William Barber II,https://www.theroot.com/rev-william-barber-scotus-war-on-redistricting-demand-2000102572
"Best Michael Jackson Videos, Ranked by Viral Views",Michael Jackson’s new biopic has us looking back at the music videos he left behind that will allow us to enjoy his gifts for years to come. Let’s take a look at his most popular!,theroot.com,2026-04-30,Entertainment,Shanelle Genai,https://www.theroot.com/best-michael-jackson-videos-ranked-by-viral-views-2000059299
Exclusive: An Open Love Letter to Megan Thee Stallion,LaTosha Brown to Megan Thee Stallion: “I write this on behalf of all the Black women who have felt love betrayed them.”,theroot.com,2026-04-30,News,LaTosha Brown,https://www.theroot.com/exclusive-an-open-love-letter-to-megan-thee-stallion-exclusive-open-love-letter-to-megan-thee-stallion
The 5 Messiest Black Met Gala Moments in History,"From Jay-Z and Solange to Nicki Minaj and The Weeknd, there’s been plenty of drama at fashion’s biggest event.",theroot.com,2026-04-30,Entertainment,Phenix S Halley,https://www.theroot.com/the-5-messiest-black-met-gala-moments-in-history-1851779165
Cynthia Bailey Reveals the Surprising Way She Stayed Stylish Even When Broke,"Cynthia Bailey is opening up about a rough, financial time in her life while filming ‘Real Housewives of Atlanta.’ And what she has to say is something a lot of fans can understand!",theroot.com,2026-04-30,Entertainment,Shanelle Genai,https://www.theroot.com/cynthia-bailey-reveals-the-surprising-way-she-stayed-st-2000102646
The Impact of SCOTUS’ Decision in Callais v. Landry Goes Far Beyond Louisiana,ACLU: The impact of this ruling extends far beyond Louisiana. Redistricting battles are unfolding across the country.,theroot.com,2026-04-30,Opinion,Armani Eady,https://www.theroot.com/the-impact-of-scotus-decision-in-callais-v-landry-goes-2000102715
Vanessa Williams vs. Meryl Streep: A Look at Which Fictional Magazine Editor Wore It Better,"As ‘The Devil Wears Prada 2′ prepares to hit theaters, let’s compare fashions between Meryl Streep’s Miranda Priestly and Vanessa Williams’ Wilhelmina Slater!",theroot.com,2026-04-30,News,Shanelle Genai,https://www.theroot.com/vanessa-williams-vs-meryl-streep-a-look-at-which-fict-2000102695
New Development in the Case of White Couple Allegedly Implanted With Black Baby’s Embryo by Accident in Florida,A white Florida couple said they love their Black baby “more than words can express” after the mom was allegedly implanted with the wrong embryo.,theroot.com,2026-04-30,News,Angela Wilson,https://www.theroot.com/new-development-in-the-case-of-white-couple-allegedly-i-2000102648
NYPD Beat the Wrong Black Man—Now He’s Suing for $100M,Timothy Brown is suing the NYPD for $100 million after he was brutally beaten inside a Cobble Hill liquor store on April 14 by detectives who mistakenly identified him as a drug suspect.,theroot.com,2026-04-29,News,Asheea Smith,https://www.theroot.com/nypd-beat-the-wrong-black-man-now-he-s-suing-for-100m-2000102362
Gabrielle Union Reveals How PTSD From Sexual Assault Crippled Her Parenting,"Gabrielle Union is sharing a heartbreaking story about how her past trauma impacted how she showed up for her daughter, Kaavia.",theroot.com,2026-04-29,Entertainment,Shanelle Genai,https://www.theroot.com/gabrielle-union-reveals-how-ptsd-from-sexual-assault-cr-2000102308
Morris Brown is Back! Full Accreditation After 20 Years,"After losing its status in 2002, Morris Brown has officially been reaffirmed through 2031—and the HBCU is already charting its next move.",theroot.com,2026-04-29,Hbcus,Angela Wilson,https://www.theroot.com/morris-brown-is-back-full-accreditation-after-20-years-2000102334
Jimmy Jam Breaks Down the Michael Jackson and Prince ‘Beef’,"For decades, music fans have made Michael Jackson and Prince musical rivals. Now we know a little more about how they really felt about each other!",theroot.com,2026-04-29,Entertainment,Shanelle Genai,https://www.theroot.com/jimmy-jam-breaks-down-the-michael-jackson-and-prince-be-2000102355
The Most Powerful Moments in HBCU History,Here are some of the most noteworthy moments and people to ever grace our beloved HBCUs as students prepare for National Decision Day on May 1.,theroot.com,2026-04-29,Black Excellence,Phenix S Halley,https://www.theroot.com/the-most-powerful-moments-in-hbcu-history-1851565307
Here’s All You Need to Know About Why Our HBCUs Are So Beloved,"Ahead of National Decision Day on May 1, The Root is schooling you on all there is to love about our Black colleges!",theroot.com,2026-04-29,Education,Phenix S Halley,https://www.theroot.com/heres-all-you-need-to-know-about-why-our-hbcus-are-so-b-2000084222
"NYT Drops Best Songwriters Alive List, Here Are Hits You Didn’t Know They Wrote","From Stevie Wonder to Jay-Z, these are the best songwriters alive today. But we bet you didn’t know these handful of songs that they wrote for other artists!",theroot.com,2026-04-29,Entertainment,Shanelle Genai,https://www.theroot.com/nyt-drops-best-songwriters-alive-list-here-are-hits-yo-2000102205
All the Times Venus Williams Proved She’s The Style Icon,"Met Gala 2026: When it comes to fashion, tennis star Venus Williams doesn’t play, she slays. Now, she’s ready to serve up her style as one of the co-chairs of the 2026 Met Gala.",theroot.com,2026-04-29,Beauty + Style,Angela Johnson,https://www.theroot.com/all-the-times-venus-williams-proved-shes-the-fashion-mo-1851545040
Famous HBCU Under Fire After Audit Shows $5 Million in Aid Went to Well-Connected Students,NC A&T officials are in hot water after a state audit revealed millions of financial aid was improperly handed out to students with big connections.,theroot.com,2026-04-29,Education,Phenix S Halley,https://www.theroot.com/famous-hbcu-under-fire-after-audit-shows-5-million-in-2000102290
"WNBA Star Addresses Viral Rumors She Was the Cause of Megan Thee Stallion, Klay Thompson’s Split","After Megan Thee Stallion exposed Klay Thompson for cheating, rumors WNBA star Lexie Brown was the other woman ran rampant. Now, she’s speaking out.",theroot.com,2026-04-29,Hot Tea,Angela Wilson,https://www.theroot.com/wnba-star-addresses-viral-rumors-she-was-the-cause-of-m-2000102223
"Everything You Need To Know About Uar Bernard, The Philadelphia Eagles Draft Pick Who Has Never Played Football","Meet the 6’4″, 306-pound “physical specimen” who was selected in 2026 NFL Draft without ever playing organized football.",theroot.com,2026-04-29,Sports,Rashad Grove,https://www.theroot.com/everything-you-need-to-know-about-uar-bernard-the-phil-2000102359
Black Leaders React To Devastating SCOTUS Louisiana Decision,"Rev. Al Sharpton, Attorney Janai Nelson, Rep. Cleo Fields, former AG Eric Holder Jr. and more Black leaders respond to landmark decision in Louisiana v. Callais.",theroot.com,2026-04-29,Culture,Phenix S Halley,https://www.theroot.com/black-leaders-react-to-devastating-scotus-louisiana-dec-2000102407
Why Black America Can’t Afford to Ignore SCOTUS’s Louisiana Decision,"The Supreme Court just ruled 6-3 to strike down Louisiana’s Black-majority district, setting a catastrophic new standard for civil rights.",theroot.com,2026-04-29,Politics,Angela Wilson,https://www.theroot.com/why-black-america-cant-afford-to-ignore-scotuss-louisi-2000102412
How Rihanna’s Daughter Just Became the Most Fashionable Baby in Hollywood,"From being dripped out in Dior to surprise gift from Chanel, Rihanna and A$AP Rocky’s daughter us already proving to be the most stylish baby in the game! Let’s take a look.",theroot.com,2026-04-29,News,Shanelle Genai,https://www.theroot.com/how-rihannas-daughter-just-became-the-most-fashionable-2000102415
Everything We Need to See in a ‘Michael’ Movie Sequel,A sequel to the long-awaited Michael Jackson movie is on its way. But these are the things we must see before it drops!,theroot.com,2026-04-29,Entertainment,Shanelle Genai,https://www.theroot.com/everything-we-need-to-see-in-a-michael-movie-sequel-2000102478
What Well-Known Black Men Are Saying About Megan Thee Stallion and Klay Thompson’s Split,"Mase, Stephen A. Smith and Joe Budden are among the well-known men who are weighing in on the end of Megan Thee Stallion and Klay Thompson’s relationship.",theroot.com,2026-04-29,Entertainment,Ty Cole,https://www.theroot.com/what-well-known-black-men-are-saying-about-megan-thee-s-2000102491
Why Michael Beasley’s Master Class on Silent Grief Is the Most Important Conversation on ‘Club Shay Shay’,"Ex-NBA Michael Beasley’s latest interview has everyone talking: a raw, unfiltered look at his career, his experiences with grief, and the mental health journey of Black men.",theroot.com,2026-04-28,News,Rashad Grove,https://www.theroot.com/why-michael-beasley-s-master-class-on-silent-grief-is-t-2000102276
We Need to Talk About The Belt Scene In Michael and Why It’s Linked to Slavery,The scene forces us to confront how pain got reframed as love across generations,theroot.com,2026-04-28,Opinion,Lawrence Ware,https://www.theroot.com/we-need-to-talk-about-the-belt-scene-in-michael-and-wh-2000102210
White Supremacy? Black Farmers in Historic Miss. Town Are Suddenly Losing Their Jobs to White South Africans,"Thanks to U.S. visa programs, white South Africans are taking jobs from Black residents in Mississippi—and making more money.",theroot.com,2026-04-28,News,Angela Wilson,https://www.theroot.com/white-supremacy-black-farmers-in-historic-miss-town-a-2000102144
The Worst Black Met Gala Looks Over the Years,"When it comes to the Met Gala, although folks like Zendaya tend to slay, some Black celebs have missed the mark at the popular annual event. Let’s take a look!",theroot.com,2026-04-28,Beauty + Style,Shanelle Genai,https://www.theroot.com/the-i-worst-i-black-met-gala-looks-over-the-years-1851779190
"No Justice, No Peace: All the Times Attorney Benjamin Crump Fought for Civil Rights","Benjamin Crump’s latest fight was for a Florida security guard, who was murdered in 2023.",theroot.com,2026-04-28,Criminal Justice,Kalyn Womack,https://www.theroot.com/no-justice-no-peace-40-times-benjamin-crump-fought-fo-1849721668
Fla. Pastor Charged with Bigamy After Peaching About Marital Devotion,Leslie Williams remains behind bars after being suspected of being married to two women at the same time.,theroot.com,2026-04-28,Crime,Phenix S Halley,https://www.theroot.com/fla-pastor-charged-with-bigamy-after-peaching-about-ma-2000102107
"Khalilah Ali Spills the Tea on Muhammad Ali, Denzel Washington and More Hollywood Legends","Khalilah Ali, the ex-wife of boxing icon Muhammad Ali, has some of the most interesting stories about iconic celebrities that you’ll want to hear.",theroot.com,2026-04-28,Entertainment,Mahalia Otshudy,https://www.theroot.com/khalilah-ali-spills-the-tea-on-muhammad-ali-denzel-was-2000101970
What’s Really True In New Michael Jackson Movie,"Now that fans have seen the new ‘Michael’ movie, we thought it’d be fun to break down whether or not some of the most talked about moments in the film really went down as shown!",theroot.com,2026-04-28,Entertainment,Shanelle Genai,https://www.theroot.com/whats-really-true-in-new-michael-jackson-movie-2000102117
New Development In The Murder Case of Run-DMC’s Jam Master Jay,"Twenty-four years after Jam Master Jay was shot dead in new York City, a third man has pled guilty in connection with his murder.",theroot.com,2026-04-28,Crime,Phenix S Halley,https://www.theroot.com/new-development-in-the-murder-case-of-run-dmc-s-jam-mas-2000102264
Supreme Court Just Dealt a Devastating Blow to a Black Texas Death Row Inmate,"With two days away from his scheduled execution, Texas death row inmate James Broadnax remains hopeful.",theroot.com,2026-04-28,Crime,Phenix S Halley,https://www.theroot.com/supreme-court-just-dealt-a-devastating-blow-to-a-black-2000102154
What You Need to Know Before Going to Howard University,"You’ve probably heard of Howard University, but there is much to learn about the ins and outs of Howard culture…",theroot.com,2026-04-27,Education,Phenix S Halley,https://www.theroot.com/what-you-need-to-know-before-going-to-howard-university-2000102061
Chris Brown’s Disgusting Rant Sparks Massive Backlash Ahead of 2026 Tour,"Some fans aren’t feeling Chris Brown, Usher’s upcoming tour and it’s prompting Breezy to respond. However, there’s some merit to what folks are saying! Let’s get into it.",theroot.com,2026-04-27,Entertainment,Shanelle Genai,https://www.theroot.com/chris-brown-s-disgusting-rant-sparks-massive-backlash-a-2000102041
"For Many Black Preterm Infants, Life in the NICU is a Fight For Survival","One family’s journey offers a closer look at the complex, high-risk care that defines the NICU experience for micropreemies.",theroot.com,2026-04-27,Black Maternal Healthcare,Shellie M. Scott,https://www.theroot.com/for-many-black-preterm-infants-life-in-the-nicu-is-a-f-2000102071
What You Need To Know About The White House Correspondents’ Dinner Shooting,Here are the seven things you need to know abut the White House Correspondents’ Association dinner shooting.,theroot.com,2026-04-27,Crime,Mahalia Otshudy,https://www.theroot.com/what-you-need-to-know-about-the-white-house-corresponde-2000101963
The Flyest Black Met Gala Looks of All Time,"Met Gala 2026: From regulars like Rihanna to show stoppers like Zendaya, Black celebs have never ceased to show out at the popular annual event. Here are the best looks!",theroot.com,2026-04-27,Beauty + Style,Shanelle Genai,https://www.theroot.com/the-flyest-black-met-gala-looks-of-all-time-1851778911
"Come On, Y’all: Why Black Americans Still Suspect Trump’s Assassination Attempt Was “Fake”","After a third assassination attempt on Trump’s life occurred at the White House Correspondent’s Dinner, some folks still want to believe it was “staged.”",theroot.com,2026-04-27,News,Angela Wilson,https://www.theroot.com/come-on-yall-why-black-americans-i-still-i-suspect-2000101978
"Billy Porter Says He Hasn’t Been Invited to the Met Gala Since 2019, Now We Know Why","While the always fashionable Billy Porter has graced the famous Met Gala steps before, this year, he’ll be missing at the annual event. And now we know why.",theroot.com,2026-04-27,Beauty + Style,Shanelle Genai,https://www.theroot.com/billy-porter-says-he-hasnt-been-invited-to-the-met-gala-2000101992
Everything We Know About the Alleged White House Correspondents’ Shooter,"Before allegedly targeting members of the Trump administration, Cole Thomas Allen worked as an engineer and part time teacher.",theroot.com,2026-04-27,Politics,Phenix S Halley,https://www.theroot.com/everything-we-know-about-the-alleged-white-house-corres-2000101986
Why Megan Thee Stallion and Klay Thompson’s Breakup Has the Internet Divided,Men and women are reacting differently to Megan Thee Stallion and Klay Thompson’s breakup. Let’s take a look at the hot discourse!,theroot.com,2026-04-27,Entertainment,Shanelle Genai,https://www.theroot.com/why-megan-thee-stallion-and-klay-thompsons-breakup-has-2000102072
Black TikToker Viral for Affordable Wedding Dress Dies During Childbirth,"Years after going viral for having an affordable wedding dress, TikTok creator Kiara Brokenbrough died tragically while giving birth to her first child.",theroot.com,2026-04-27,Culture,Phenix S Halley,https://www.theroot.com/black-tiktoker-viral-for-affordable-wedding-dress-dies-2000102076
Damon Wayans Sr.’s Diabetes Journey Should Remind Black Men to Take Control of Their Health,"Damon Wayans Sr. revealed that undiagnosed diabetes almost cost him his life. Sadly, his story is not unique among Black men.",theroot.com,2026-04-27,Health,William E. Ketchum III,https://www.theroot.com/damon-wayans-sr-s-diabetes-journey-should-remind-black-2000102069
Megan Thee Stallion Announces Her Ugly Split With Klay Thompson,“Hot Girl Meg” took to social media to announce that she and the Dallas Mavericks guard are no longer an item.,theroot.com,2026-04-26,News,Rashad Grove,https://www.theroot.com/megan-thee-stallion-announces-her-ugly-split-with-klay-2000101921
"All About Bill Bray, The Security Guard Who Was Like a Father to Michael Jackson","Since the release of “Michael,” fans are learning more about his longtime security guard, Bill Bray. Here’s what you need to know about their close bond.",theroot.com,2026-04-26,Entertainment,Mahalia Otshudy,https://www.theroot.com/all-about-bill-bray-the-security-guard-who-was-like-a-2000101940
"Everything You Need to Watch, Listen To Before You See the New Michael Jackson Movie",Consider this your “Michael” pre-viewing and listening syllabus! Don’t stop ’til you get enough!,theroot.com,2026-04-25,Entertainment,Shanelle Genai,https://www.theroot.com/everything-you-need-to-watch-listen-to-before-you-see-2000100552
Here’s a Full Timeline on How Nicki Minaj Slowly Turned MAGA,"For everyone confused by why Nicki Minaj is now supporting MAGA and Trump, here’s a full breakdown of the madness.",theroot.com,2026-04-25,Entertainment,Phenix S Halley,https://www.theroot.com/heres-a-full-timeline-on-how-nicki-minaj-slowly-turned-2000073669
The Best in Black Fashion From the Time 100 Gala Red Carpet,"Sterling K. Brown, Keke Palmer and Anok Yai were among the stars who dressed to impress at the Time 100 Gala.",theroot.com,2026-04-25,Culture,B.Kadijat Towolawi,https://www.theroot.com/the-best-in-black-fashion-from-the-time-100-gala-red-ca-2000101691
Expert On Why The Mental Load of Infertility Hits Black Women So Hard (and What Can Help),"Infertility’s cycle of hope and disappointment is emotionally exhausting, severely impacting mental health. For Black women, this burden is amplified by systemic and cultural pressures, but regaining control is possible.",theroot.com,2026-04-25,Black Maternal Healthcare,Shellie M. Scott,https://www.theroot.com/expert-on-why-the-mental-load-of-infertility-hits-black-2000101384
Why The Return of Firing Squads Just Made Death Row More Dangerous Than Ever for Black Americans,"After the DOJ released a memo to bring back firing squads as a form of capital punishment, Black inmates on death row are especially at risk.",theroot.com,2026-04-25,Criminal Justice,Phenix S Halley,https://www.theroot.com/why-the-return-of-firing-squads-just-made-death-row-mor-2000101879
Jermaine Jackson Could Be Forced to Pay More Than $6 Million in Shocking Lawsuit,"Just as his son Jaafar is in the news for something positive, Jermaine Jackson is sadly trending for a whole other, shocking reason.",theroot.com,2026-04-25,Entertainment,Shanelle Genai,https://www.theroot.com/jermaine-jackson-could-be-forced-to-pay-more-than-6-mi-2000101891
"A Look Inside Beyoncé’s Childhood Home, Now on the Market","As Beyoncé’s childhood home in Houston hits the market, we’re giving you a closer look at the house where the Knowles family lived for years.",theroot.com,2026-04-25,Entertainment,Phenix S Halley,https://www.theroot.com/a-look-inside-beyonc-s-childhood-home-now-on-the-mark-2000101729
Experts: Trump’s Impact on Media Has Caused Damage That’ll Endure For Years,The Root speaks to experts on how Trump’s tense relationship with American media has worked in his favor… for now.,theroot.com,2026-04-25,News,Phenix S Halley,https://www.theroot.com/experts-trumps-impact-on-media-has-caused-damage-thatl-2000083100
Game Changers: Top Highest-Earning Black Media Personalities in Sports,"In 2026, Black media personalities are changing the game with lucrative deals in the world of sports.",theroot.com,2026-04-25,Sports,Rashad Grove,https://www.theroot.com/game-changers-top-highest-earning-black-media-personal-2000101870
"‘Lemonade’ 10 Years Later: What Beyoncé Taught Us About Love, Rage, Family and Womanhood","As Lemonade celebrates its 10 year anniversary this week, let’s take a look back on the enormous musical gift Beyoncé gave us and what all we learned through it!",theroot.com,2026-04-25,Entertainment,Shanelle Genai,https://www.theroot.com/lemonade-10-years-later-what-beyonc-taught-us-about-l-2000101801
"Celebs, Fans React to New Michael Jackson Movie—And They Can’t Get Enough!","Celebrities, family members and fans are sharing their reactions to the “Michael” biopic.",theroot.com,2026-04-25,Entertainment,Shanelle Genai,https://www.theroot.com/celebs-fans-react-to-new-michael-jackson-movie-and-the-2000101749
The Strange Marriage Between Michael Jackson and Lisa Marie Presley,"Michael Jackson and Lisa Marie Presley’s marriage only lasted two years, but it was one of the most high-profile couplings in history. We’re taking you inside their love story.",theroot.com,2026-04-25,Music,Angela Johnson,https://www.theroot.com/the-strange-marriage-between-michael-jackson-and-lisa-m-2000069385
A No-Holds-Barred Mentorship Reality Check for Gen Z,"It’s the wake-up call Gen Z needs, but probably doesn’t want to hear about what mentorship really is, what it’s not, and more importantly, why you need it.",theroot.com,2026-04-24,Culture,Angela Wilson,https://www.theroot.com/a-no-holds-barred-mentorship-reality-check-for-gen-z-2000101751
How To ‘Clock It’: Durand Bernarr Corrects the Viral Trend,"As it turns out, we’ve all been demonstrating the phrase “clock it,” in the wrong way. And Durand Bernarr is finally bringing forth some correction!",theroot.com,2026-04-24,Entertainment,Shanelle Genai,https://www.theroot.com/how-to-clock-it-durand-bernarr-corrects-the-viral-tr-2000101660
"No, Michael Jackson’s Allegations Aren’t In the New Movie, Here’s Why","Now that critics and audiences are starting to see ‘Michael,’ many are wondering why the most controversial part of his life isn’t depicted. We have the answers.",theroot.com,2026-04-24,Entertainment,Shanelle Genai,https://www.theroot.com/no-michael-jacksons-allegations-arent-in-the-new-movie-2000101616
7 Things You Won’t See In The New Michael Jackson Movie,‘Michael’ arrives on April 24—but don’t expect these storylines to make the final cut!,theroot.com,2026-04-24,Entertainment,Shanelle Genai,https://www.theroot.com/7-things-you-wont-see-in-the-new-michael-jackson-movie-2000100655
All The Best Black Fashion At The NFL Draft,Here are some of the best fashion looks we saw at the NFL draft on Thursday night.,theroot.com,2026-04-24,Beauty + Style,Mahalia Otshudy,https://www.theroot.com/all-the-best-black-fashion-at-the-nfl-draft-2000101632
Sherrone Moore’s Ex-Assistant Drops Bombshell Accusations About Their Secret Affair,"In a tearful interview, former Michigan coach’s alleged mistress Paige Shiver just pulled back the curtain on their relationship with bombshell claims.",theroot.com,2026-04-24,News,Angela Wilson,https://www.theroot.com/sherrone-moore-s-ex-assistant-drops-bombshell-accusatio-2000101649
Online Erupts in Support as Black Senators Hold RFK Jr.’s Feet to the Fire,"RFK Jr. faced harsh questioning from Black members of Congress, and better believe Black folks on social media had a field day!",theroot.com,2026-04-24,Entertainment,Phenix S Halley,https://www.theroot.com/online-erupts-in-support-as-black-senators-hold-rfk-jr-2000101640
Deed Theft in New York: People Are Stealing Black Families’ Homes They’ve Owned for Generations,Long-standing Black homeowners in Brooklyn are being targeted by deed theft scams that have led to the loss of their most valuable asset.,theroot.com,2026-04-23,Culture,Angela Wilson,https://www.theroot.com/deed-theft-in-new-york-people-are-stealing-black-famil-2000101456
Black Woman Changes Her Race on Hinge and the Results Reveal a Startling Truth,"If you’re a Black woman failing to get matches on dating apps, it might be because the apps algorithm is hiding your profile.",theroot.com,2026-04-23,Culture,Mahalia Otshudy,https://www.theroot.com/black-woman-changes-her-race-on-hinge-and-the-results-r-2000101422
Who Is D4vd? The Texas Singer Being Investigated for Murder,"D4vd has been arrested in connection with the death of Celeste Rivas. Now, we’re catching you up on everything that led to his arrest.",theroot.com,2026-04-23,Crime,Phenix S Halley,https://www.theroot.com/who-is-d4vd-the-texas-singer-being-investigated-for-mu-2000091925
All the Fly Fashions Fans Are Popping Out With to See New Michael Jackson Movie,"Fans are showing up and showing all the way out to go see the new Michael Jackson movie. But if you don’t know what to wear, don’t worry—we got you!",theroot.com,2026-04-23,Beauty + Style,Shanelle Genai,https://www.theroot.com/all-the-fly-fashions-fans-are-popping-out-with-to-see-n-2000101475
This 82-Year-Old Black Fitness Influencer’s Workout Routine Will Shock You,82-year-old fitness influencer Annie Judis is motivating folks to stay healthy with her impressive workout routine.,theroot.com,2026-04-23,Culture,Mahalia Otshudy,https://www.theroot.com/this-82-year-old-black-fitness-influencers-workout-rout-2000101455
How Ryan Clark Went From NFL Star to Media Mogul,"The Emmy-winning analyst is bridging the gap between authenticity and expert analysis, one viral conversation at a time.",theroot.com,2026-04-23,News,Rashad Grove,https://www.theroot.com/how-ryan-clark-went-from-nfl-star-to-media-mogul-2000101470
How Democrats Are Within Striking Distance of a Senate Takeover,"The math is mathing: The country hasn’t seen a Democrat-led Senate since former President Joe Biden’s first two years in office, but that might change…and soon.",theroot.com,2026-04-23,News,Phenix S Halley,https://www.theroot.com/how-democrats-are-within-striking-distance-of-a-senate-2000101467
"Brian McKnight Stirs Up New Drama With Son, and Fans Are Fed Up","Drama is still brewing between Brian McKnight and his oldest son, and the singer’s latest lawsuit has outraged the internet. Here’s what we know.",theroot.com,2026-04-23,Entertainment,Shanelle Genai,https://www.theroot.com/brian-mcknight-stirs-up-new-drama-with-son-and-fans-ar-2000101565
Exclusive: ACLU Animator Dishes on New Series That Educates Kids on Their Constitutional Rights,"After launching “Know Your Rights University” with the ACLU, Black animator Brandon Lake spoke with us about what it took to get to this point.",theroot.com,2026-04-23,Culture,Phenix S Halley,https://www.theroot.com/exclusive-aclu-animator-dishes-on-new-series-that-educ-2000101355
"With Virginia Redistricting Win, Democrats Are Playing Hardball, and They May Have One Black State Senator to Thank","Twenty-five years after Republicans redrew Virginia voting maps to shut out a Black female senator, it seems the Democrats are back with a vengeance in 2026.",theroot.com,2026-04-23,News,Phenix S Halley,https://www.theroot.com/with-virginia-redistricting-win-democrats-are-playing-2000101279
From the ‘Red Record’ to the iPhone: 15 Times Journalism Saved Black Lives,Take a look at the investigative work that has and continues to shape the Black experience in this country.,theroot.com,2026-04-23,Culture,Phenix S Halley,https://www.theroot.com/from-the-red-record-to-the-iphone-15-times-journalism-2000101421
"Solange Debuts New Shaved Hairstyle, But You’ll Never Guess How Mom Tina Knowles Responds","Solange has never shied away from trying new styles and new looks. And this time around, her mother Tina is sharing some interesting insight about her latest choice!",theroot.com,2026-04-23,Entertainment,Shanelle Genai,https://www.theroot.com/solange-debuts-new-shaved-hairstyle-but-youll-never-gu-2000101405
Expert: Abuse Rarely Starts With Bruises—Here’s How to Recognize It and Leave Safely,We spoke with a gender-based violence prevention expert about how abuse starts long before violence becomes visible. She outlines early warning signs and steps for safely leaving.,theroot.com,2026-04-23,Culture,Shellie M. Scott,https://www.theroot.com/expert-abuse-rarely-starts-with-bruises-here-s-how-to-2000101404
Why You Should Not Listen To The Critics Of Michael,Critics are arguing with a movie that was never trying to be what they wanted,theroot.com,2026-04-22,Opinion,Lawrence Ware,https://www.theroot.com/why-you-should-not-listen-to-the-critics-of-michael-2000101295
Black Stars Who Slayed at ‘The Devil Wears Prada 2’ New York Red Carpet Premiere,"The Devil Wears Prada sequel is about to make its way into theaters soon, but before it does—the New York premiere gave us a good glimpse at some serious looks. Let’s get into it!",theroot.com,2026-04-22,Beauty + Style,Shanelle Genai,https://www.theroot.com/black-stars-who-slayed-at-the-devil-wears-prada-2-new-y-2000101289
