title,description,source,date_of_publication,category,author,link
Why Black Prom Culture Keeps Getting Policed Online,"The conversation resurfaces every prom season, but this year it reignited mid-April when a white woman on the internet dismissed Black prom send-offs as “hood prom baby mama culture,” arguing that this is the closest some girls will get to being a bride, so their families go all out. It was racist, lazy and wrong […]",ebony.com,2026-04-29,Black,,https://www.ebony.com/black-prom-culture-policed-online/
Beyond the C-Suite: Angela Williams On Embracing Caregiving and Redefining Leadership,"Angela Williams has spent much of her life in service. Long before she became CEO of United Way Worldwide, she was the daughter of civil rights leaders, raised in a household where faith, duty and public responsibility were part of the inheritance. Her father worked alongside Dr. Martin Luther King Jr. before becoming the […]",ebony.com,2026-04-29,Life,,https://www.ebony.com/angela-williams-caregiving-identity-united-way/
"NBA Awards: The 2025-26 Winners, So Far","The NBA’s regular-season awards do more than hand out trophies. They help define the season, spotlight the players who shaped it and, in some cases, mark the beginning of a new era. With more honors scheduled to be announced throughout the week, this running tracker will be updated as each winner is revealed. Teammate of […]",ebony.com,2026-04-29,Sports,,https://www.ebony.com/nba-awards-tracker-2026/
Keisha Lance Bottoms’ Memoir and a Flood of Fresh Reads This April,"April showers were a torrential downpour… of great books to read this month. Because spring is also a season of renewal, this lineup includes mesmorizing memoirs, cultural healing, and inspiring guides that bring insight and warmth. Let’s start with a steady stream of personal stories that tug at emotional heartstrings. Former Atlanta mayor Keisha Lance […]",ebony.com,2026-04-29,Books,,https://www.ebony.com/keisha-lance-bottoms-memoir-black-author-books-april-2026/
Megan Thee Stallion Ends Broadway Run,"The neon lights on Broadway will be a little less bright next month. Megan Thee Stallion has announced that she’ll end her run in Moulin Rouge! The Musical on May 1. View this post on Instagram A post shared by Megan Thee Stallion (@theestallion) On her Instagram account, Megan posted: “It’s been such an honor […]",ebony.com,2026-04-28,Celebrity,,https://www.ebony.com/broadway-fans-cheer-megan-thee-stallion-after-breakup-announcement/
Odell Beckham Jr. Back to the New York Giants Would be the Ultimate Reunion Show,"Let me be clear, Odell Beckham Jr. is not back with the New York Giants. Not yet. But the fact that he worked out for the team and took a physical is enough to make people in New York start remembering “the catch.” Why OBJ Worked Out For the Giants You remember the catch, right? […]",ebony.com,2026-04-28,Sports,,https://www.ebony.com/odell-beckham-giants-workout-physical/
"Sustainability Power Players: Ashley Cimone and Moya Annece, Founders of Ashya, Make Bags for the Sophisticated, Eco-Conscious World Traveler","When you’re a devoted world traveler, you know what and what not to carry with you. Large bags are not always comfortable or smart to lug around in the States or abroad. They are a burden to carry and make you easy targets for plucky pickpockets. EBONY Cover Star Ashley Cimone and Moya Annece are […]",ebony.com,2026-04-28,Fashion,,https://www.ebony.com/sustainability-power-players-ashley-cimone-and-moya-annece-ashya/
"Before You Commit To Being a Bridesmaid, Read This Helpful Survival Guide","At some point, if you have close friendships, you’ll probably be asked to be a bridesmaid, but perhaps you should take a beat before accepting the invitation right away. While weddings typically are a joyous time for brides and their bridal parties, no one ever talks about how taxing the wedding experience could be for bridesmaids, who usually commit themselves to […]",ebony.com,2026-04-28,Relationships,,https://www.ebony.com/before-you-commit-to-being-a-bridesmaid-read-this-helpful-survival-guide/
Gizelle Bryant and Angelina Jolie Bond Over Their Proudest Role: Mom,Angelina Jolie and Gizelle Bryant may come from completely different sides of the entertainment world. But motherhood is a great equalizer. View this post on Instagram A post shared by Park Tavern (@parktavern) The Oscar winner and TV reality standout found themselves in the same room on April 27 to celebrate their daughters at an Alpha Kappa […],ebony.com,2026-04-28,Celebrity,,https://www.ebony.com/gizelle-bryant-angelina-jolie-bond-over-proudest-role-mom/
Audiences Are Showing Up For ‘Michael’ — No Matter What Critics Say,"There was a lively discussion in the EBONY office this morning about Michael, Antoine Fuqua’s biopic that opened this past Friday. With a 27% score on Rotten Tomatoes, the Michael reviews have been harsh. But critics be damned—the box office is telling a completely different story. The film pulled in an estimated $217 million globally […]",ebony.com,2026-04-27,Culture,,https://www.ebony.com/audiences-are-showing-up-for-michael-no-matter-what-critics-say/
Seeing Another Side of New Orleans,"New Orleans is a special place. A swamp city built on the receding banks of the Mississippi River. A resilient community that survived Hurricane Katrina. When the levees broke, many fled. Some returned, and others moved in to help rebuild this sleepy town revered for its global appeal. Twenty-one years after the storm, tourists from […]",ebony.com,2026-04-27,Travel,,https://www.ebony.com/seeing-another-side-of-new-orleans/
I Didn’t Realize Refurnishing My Space was More Than Spring Cleaning,"I moved into my condo almost five years ago, and I just decided to pour into my space. My move was a transition—from my mom’s place to a new home while attending grad school. Adulthood was a simulation I tried to negate, but my momentous lifestyle became overwhelming. I lost my brother and aunt a […]",ebony.com,2026-04-27,Entertaining,,https://www.ebony.com/refurnishing-space-more-than-spring-cleaning/
Amazon’s Summer Sale April 27-28: Up to 50% Off Makeup Essentials and Summer-Ready Must-Haves,"Amazon doesn’t do subtle, and neither should your cart when up to 50% off makeup hits for a tight two-day window from April 27 through April 28. This is the kind of beauty sale that rewards a quick eye and a sharper edit, where your everyday staples, your summer-proof essentials and the products you keep […]",ebony.com,2026-04-27,Beauty,,https://www.ebony.com/amazons-summer-sale-makeup-essentials/
Legacy Takes Flight: Inside Dance Theatre of Harlem’s Vision Gala,"It was one of the most anticipated arrivals in recent years, and the spirits of dance legends Arthur Mitchell and Geoffrey Holder were felt throughout New York City Center. Firebird, the visionary ballet choreographed by John Taras with costumes and scenic designs created by Holder, made a triumphant return to Dance Theatre of Harlem’s 57th […]",ebony.com,2026-04-25,Culture,,https://www.ebony.com/legacy-takes-flight-inside-dance-theatre-of-harlems-vision-gala/
Reality Check: AI Brain Fry Is Here,"Researchers have discovered that there may be a connection between AI and worker burnout. According to a recent article published in the Harvard Business Review by researchers at Boston Consulting Group and the University of California, Riverside, using too many AI tools is causing what they describe as “AI brain fry” or “mental fatigue.” The […]",ebony.com,2026-04-24,News &Amp; Politics,,https://www.ebony.com/reality-check-ai-brain-fry-is-here/
The NFL Draft Went Black Everywhere Except Quarterback,"What we knew coming into the 2026 NFL Draft was that Fernando Mendoza was going No. 1 to the Las Vegas Raiders. That part had been sitting in pencil, perhaps ink, for weeks. He was the Heisman winner. He led Indiana to a national championship. He was the clean franchise-type quarterback answer for a team […]",ebony.com,2026-04-24,Sports,,https://www.ebony.com/2026-nfl-draft-no-black-quarterbacks-top-10-sports/
Tracy Morgan Stars With His Favorite Co-Star — His Daughter — In ‘Swapped.’ Plus: Sneak Peek!,"In Swapped, Tracy Morgan is sharing the screen with someone very special: his daughter, Maven Sonae Morgan. “She’s my favorite co-star,” he gushed to EBONY. “She wanted to be a part of it, so I asked her producers, and they agreed. They put her in it towards the end.” Now 12 years old, Maven has […]",ebony.com,2026-04-24,Entertainment,,https://www.ebony.com/swapped-tracy-morgan-stars-with-daughter/
EBONY Power 100 Returns for 2026; Nominations Are Now Open,"EBONY Power 100 is back for another year, and the 2026 nominations are now open. The purpose of Power 100 is to celebrate individuals who exemplify exceptional talent, innovation, and leadership qualities. For over 80 years, EBONY has continually expressed gratitude through recognition of those paving the way impactfully and with distinction. Previous EBONY Power […]",ebony.com,2026-04-24,Culture,,https://www.ebony.com/ebony-power-100-2026-nominations-open/
These ‘Michael’ Stars Helped Bring the Jackson 5 to Life,"Michael has officially arrived. Directed by Antonine Fuqua, the film dives deep into the early life of the King of Pop, from childhood prodigy to his official split from the Jackson 5. But let’s be clear, you can’t tell the story of Michael Jackson without the brothers who built the legacy with him. A full lineup […]",ebony.com,2026-04-24,Entertainment,,https://www.ebony.com/michael-actors-who-play-the-jackson-5/
Jai’Len Josey’s Debut Album Unpacks Being a ‘Serial Romantic’,"Jai’Len Josey’s debut album, Serial Romantic, arrives as both a celebration and a shedding. As we join our Zoom call, I ask her about bringing her LP baby into the world, and she pauses to reflect. “We’re working really hard, and I think my body’s trying to catch up with the reality of what is […]",ebony.com,2026-04-24,Music,,https://www.ebony.com/jailen-joseys-debut-album-serial-romantic/
Here’s Everything to Know About Taurus,"Well, hello Taurus season–we could all use a little grounding energy right now, so welcome in. As a fixed, earthy sign you bring reliability, steadfastness and practicality to the moment. And with the planet Venus as your ruler, you emanate serious sensuality. Taurus rules all the senses, so right now we should take a moment to listen to beautiful music, smell the […]",ebony.com,2026-04-24,Zodiac,,https://www.ebony.com/heres-everything-to-know-about-taurus/
BookCon 2026 Proved There’s an Appetite for More Diversity in Black Romance Reads,BookCon returned to the Javits Center in New York City and played host to thousands of eager bibliophiles looking to make up for lost time. The conference made its highly anticipated comeback after a six-year hiatus and the sold out status and wrap-around lines offered a glimmer of hope amidst the growing literacy crisis plaguing […],ebony.com,2026-04-24,Books,,https://www.ebony.com/bookcon-2026-black-romance/
Here’s Some of the Best April Beauty & Grooming Launches so Far,"April came in light but not quiet, and like always, it’s playing games, one day it’s we’re grabbing our winter coats, then the next day outside feels like Amerie’s Why Don’t We Fall in Love music video like summer showed up early. Somewhere between that back and forth, beauty and grooming brands decided to show […]",ebony.com,2026-04-24,Beauty,,https://www.ebony.com/best-april-beauty-grooming-launches/
Make It Out The Group Chat: 5 Road Trips for When You Need to Touch Grass,"The best vacation does not have to be an international excursion. As flight prices continue to surge, vacation plans may not be out of reach. Although fuel prices are also on an incline, with proper planning, a road trip might be the perfect opportunity for you to create new memories. Whether you’re packing up the […]",ebony.com,2026-04-24,Travel,,https://www.ebony.com/5-road-trips-when-you-need-to-touch-grass/
Black-Owned Bookstores Are Redefining the Reading Experience for Next Gen,"To be greeted by a wall of books gathered from community members, paintings by local artists, and the warm feeling of stepping into the beating heart of a local community, few places evoke these feelings. But the Roots Bookstore and Market in Miami does just that. The seeds of Roots date back to 2015, when […]",ebony.com,2026-04-23,Books,,https://www.ebony.com/black-owned-bookstores-redefining-experience-next-gen/
Unlocking Insights: Morgan Brown is Taking Influence Beyond the Camera with the Launch of ‘June Skin’,"For almost a decade, Morgan Brown was known in the industry as a beauty influencer who would occasionally bring her comedic personality into her content. After growing her YouTube following to over 500,000 subscribers, she maintained an interest in business studies and entrepreneurship while balancing matriculation through undergrad and keeping momentum on her platform. What […]",ebony.com,2026-04-23,Wealth,,https://www.ebony.com/unlocking-insights-morgan-brown-launch-june-skin/
Reflecting on a Decade: Beyoncé’s ‘Lemonade’ and Its Lasting Impact on Black Womanhood,"When you think of 2016, many things come to mind, from Snapchat filters to the peak era of the beauty and natural hair spaces for Black women. So many memories hit the mind, and on the music side, it seemed like there was a shift in storytelling, and we started seeing the artists of our […]",ebony.com,2026-04-23,Music,,https://www.ebony.com/beyonce-lemonade-ten-year-anniversary/
Ciara Miller Joins ‘Dancing With the Stars.’ Why She Could Be the Season’s Breakout Performer,"Ciara Miller is about to cha cha her way into an entirely new era. In an Instagram post on April 23, the Summer House star shared a page from her daily journal, featuring checkboxes for prioritizing herself and taking risks, with her hand strategically placed over the last box. View this post on Instagram A […]",ebony.com,2026-04-23,Entertainment,,https://www.ebony.com/ciara-miller-dancing-with-the-stars-season-35/
Why Black Women’s Hair Is Still a Battleground in 2026,"A Tracee Ellis Ross afro was recently renamed a “Cloud Bob” by Vogue Magazine, and just like that, we were reminded how quickly Black women’s hair can be erased, rebranded, and handed back as something new. Not new to us. There is nothing novel about texture, volume, or shape that has lived on our heads […]",ebony.com,2026-04-23,Beauty,,https://www.ebony.com/tracee-ellis-ross-black-womens-hair-battleground/
Here’s How Gen Z In Cameroon Are Promoting Sustainability and Female Representation,"After years of using traditional fish-smoking systems that were hazardous to physical health and environmentally depleting, Gen Zers in Manoka and Douala, Cameroon, sought change. The partnership between the African Women’s Network for Community Management of Forests (REACOF) and the Women Organizing for Change In Agriculture and Natural Resource Management (WOCAN) helped to drive a […]",ebony.com,2026-04-22,Culture,,https://www.ebony.com/gen-z-in-other-countries-sustainability/
The Love Language of Puerto Rico is Baseball,"The rain had been teasing us all night. Not enough to interrupt the World Baseball Classic (WBC) game hosted at San Juan’s Hiram Bithron Stadium, but just enough to make itself known. As the crowd settles into their seats, they treat the weather the same way they treat the tension of the game — as […]",ebony.com,2026-04-22,Sports,,https://www.ebony.com/sports-puerto-rico-world-baseball-classic/
The Black Wellness Edit: How Professionals Are Managing Burnout And Building Balance,"Black professionals and specifically women are more susceptible to higher levels of stress due to systemic racism, workplace politics, and various life factors, leading them to experience detrimental effects mentally and physically, leading to “weathering” accelerated physiological aging and cumulative health deterioration, as well as higher rates of hypertension, heart disease, obesity, diabetes, and more. However, […]",ebony.com,2026-04-22,Health,,https://www.ebony.com/the-black-wellness-edit-managing-burnout/
Call It What It Is: Black Femicide,"“I’ll kill you, my kids and myself.” A sinister threat 31-year-old Army veteran Shamar Elkins said to his then fiancé Shaneiqua Pugh in Shreveport, La. On April 19, Elkins fatally shot eight children ages three to 11 in what authorities identified as a domestic incident; seven were his own. Elkins also shot two adult women, […]",ebony.com,2026-04-22,News &Amp; Politics,,https://www.ebony.com/call-it-what-it-is-black-femicide/
Shopping Pre-Owned Luxury Handbags is Good For The Earth and Your Pockets,"Shopping for pre-owned luxury handbags represents a sustainable choice that aligns with environmentally friendly practices and promotes a more ethical fashion industry. This shopping approach helps extend the lifecycle of high-quality products, ensuring that the considerable resources and labor invested in their creation are utilized for the longest possible time. Here’s how choosing second-hand contributes […]",ebony.com,2026-04-22,Fashion,,https://www.ebony.com/shopping-pre-owned-luxury-handbags/
Jermaine Jackson and His Wife Stun on the ‘Michael’ Carpet — Here’s the Rest of His Family,"Jermaine Jackson and his partner, Maday Velazquez, were front and center at Lionsgate’s Michael premiere at the Dolby Theatre in Hollywood, California, on April 20. The proud parents were there to support his son Jafaar Jackson, who stars in the titular role of his uncle, Michael Jackson. Jackson and Velazquez, who is 40 years his […]",ebony.com,2026-04-22,Entertainment,,https://www.ebony.com/jermaine-jackson-family/
Women Share How Work-From-Home Culture Shaped Their Career,"When we hear “remote work,” we instantly think of the pandemic, a time when Zoom was booming and a digital shift empowered many to build the careers they wanted from their phones and laptops. Recently, co-founder of SKIMS and Good American, Emma Grede, was caught in the latest internet discourse after her comments on work-from-home […]",ebony.com,2026-04-22,Life,,https://www.ebony.com/emma-gredes-work-from-home-comments/
Your Hairstyle Might Be Determining Your Dating Pool,"Hair has always been a major way I, like many people, choose to express myself. However, it wasn’t until I became an actively dating adult that I realized my hair was unintentionally sending signals and attracting different people depending on how I wore it. Bolder colors seemed to attract players, braids and curly styles drew […]",ebony.com,2026-04-21,Relationships,,https://www.ebony.com/your-hairstyle-might-be-determining-your-dating-pool/
The Basics Every Man Needs in His Spring Wardrobe,There’s a certain kind of man who thinks “basics” means buying a pack of white crewneck t-shirts. This is not for him. This is for the man who understands that the right essentials can encourage you to step your game up in many ways. Spring style isn’t about reinventing yourself. It’s about refining what you […],ebony.com,2026-04-21,Fashion,,https://www.ebony.com/basics-every-man-spring-wardrobe-needs/
Stan Culture Ain’t Nothing New: The MJ vs. Prince Rivalry Wrote the Playbook,"On a @champagnepapi Instagram Story posted Sunday morning, featuring a mysterious blue glowing object encased in blocks of ice, a text bubble contained the cryptic message, “Its in”—meaning, presumably, Drake’s long-awaited new studio album. Yes, OVO fans received the exciting news that the Iceman finally cometh. The drop will be his first major release since […]",ebony.com,2026-04-21,Entertainment,,https://www.ebony.com/drake-vs-kendrick-aint-new-the-mj-vs-prince-rivalry-wrote-the-playbook/
The Best Clean Beauty Products of 2026 That Actually Work,"Clean beauty used to feel like homework. You’d buy something because the ingredient list sounded impressive, then let it collect dust because it didn’t actually do anything for you. But that era is over. Now the expectation is simple: if it’s going to be “clean,” it also needs to be good. Like, actually good. No […]",ebony.com,2026-04-20,Beauty,,https://www.ebony.com/best-clean-beauty-products-2026/
The Sweetest Escape: Here’s Why You Should Travel To Fiji For Spring Break,"I’ve always wanted to visit the Fiji Islands since I saw the country and its beautiful features in one of my father’s National Geographic magazines growing up, but back then, I doubted I would ever get the chance to see it in person. Recently, I was offered a trip of a lifetime to visit several islands within the […]",ebony.com,2026-04-20,Travel,,https://www.ebony.com/travel-fiji-spring-break/
“3-Hour Mom” Goes Viral—And Black Women Are Calling It Out,"Emma Grede’s “3-hour mom” comment is causing a tidal wave online, complete with mind-blown emojis, side-eyes, and plenty of tea. The British entrepreneur, investor, and author made the remark while discussing motherhood, ambition, and work during her recent book tour for Start With Yourself, and Black women are not letting it slide. Although I’m not […]",ebony.com,2026-04-17,Culture,,https://www.ebony.com/3-hour-mom-goes-viral-and-black-women-are-calling-it-out/
Former Virginia Lt. Gov. Justin Fairfax Kills Wife and Himself Amid Divorce and Public Scandal,"Former Virginia Lt. Gov. Justin Fairfax shot and killed his wife before taking his own life early Thursday in what authorities describe as a domestic-related murder-suicide, police said. Officers responded shortly after midnight to the home in Annandale, Virginia, and found Fairfax, 47, and his wife, Dr. Cerina Fairfax, 49, dead inside the residence, according […]",ebony.com,2026-04-17,News &Amp; Politics,,https://www.ebony.com/former-virginia-lt-gov-justin-fairfax/
‘Children of Blood and Bone’ Trailer Debuts at CinemaCon and the Internet Is Already Calling It “The One”,"Ever since the announcement that Children of Blood and Bone was being adapted into a feature film, fans of the sci-fi/fantasy novel by Tomi Adeyemi have been speculating about what it would look and feel like, especially amid ongoing conversations around its controversial casting choices. Now, the world has gotten its first look, and the […]",ebony.com,2026-04-17,Entertainment,,https://www.ebony.com/children-of-blood-and-bone-trailer-debut-cinemacon/
I Almost Didn’t Make It — A Black Mother Shares How Her Delivery Turned Into an Emergency,"When you read statistics about Black women feeling unsupported during pregnancy, it can quietly spark anxiety—especially if you’re an expectant mother yourself. Because those outcomes are not as rare as they should be. According to a recent Centers for Disease Control and Prevention (CDC) report, Black women experience maternal mortality rates nearly three times higher […]",ebony.com,2026-04-17,Health,,https://www.ebony.com/black-mother-delivery-emergency/
Rock & Roll Hall of Fame 2026: Who’s Honored and Who Got Snubbed,"The Rock & Roll Hall of Fame has spoken, and several iconic artists are joining the ranks of those who have defined music as we know it. From Fela Kuti to Sade, these artists, chosen through a mix of industry voting and historical inroads, are recognized for their longevity (one criterion is that their first […]",ebony.com,2026-04-17,Culture,,https://www.ebony.com/rock-roll-hall-of-fame-2026-honors-and-snubs/
"Ava DuVernay, Lee Daniels and More Featured in Doc Honoring Negro Ensemble Company Founder — EBONY Exclusive","Directing legends Ava DuVernay and Lee Daniels, along with some of Hollywood’s biggest stars, are appearing in a new documentary revolving around The Negro Ensemble Company. Considered one of the most important Black theater institutions in American history, the film centers on actor, producer, and activist Robert Hooks, who was instrumental in shaping the company’s […]",ebony.com,2026-04-17,Entertainment,,https://www.ebony.com/ava-duvernay-lee-daniels-negro-ensemble-company-founder/
Inside the Costumes of Michael: How Marci Rodgers Recreated a Legend Stitch by Stitch,"There’s a difference between dressing a character and dressing a legacy. For Marci Rodgers, the costume designer behind Michael, that difference wasn’t theoretical. It was stitched into every seam, every rhinestone, every bead that refused to be mistaken for a sequin. Because when the subject is Michael Jackson, accuracy isn’t aesthetic. It’s obligation. Rodgers spoke […]",ebony.com,2026-04-17,Fashion,,https://www.ebony.com/costumes-michael-jackson-marci-rodger-recreated-legend/
NBA Gambling Scandal Timeline: Damon Jones Turns Toward Plea,"Since October 2025, a gambling scandal has hung over the NBA, testing its own modern ambitions: a sports business that welcomed betting money, betting partnerships, and betting visibility, only to find itself confronting allegations that confidential NBA information and allegedly manipulated outcomes may have helped fuel an underground gambling network. The following is a timeline […]",ebony.com,2026-04-16,News &Amp; Politics,,https://www.ebony.com/nba-gambling-scandal-timeline/
The Black Wellness Edit: Radical Act of Preparing for Black Motherhood,"The day I told my wife I was ready to start trying to conceive, I was ecstatic. For a long time, we had been on different pages regarding timelines. Initially, my biggest concern about motherhood was the possibility that it would be all-consuming. I wanted to ensure I knew the woman I was—both inside and […]",ebony.com,2026-04-16,Health,,https://www.ebony.com/the-black-wellness-edit-preparing-for-motherhood/
Jermaine Jackson’s Son Jafaar Brought ‘Michael’ to the Family’s Hometown,"It was a family affair as Jafaar Jackson, who stars in the title role of the upcoming film Michael, and his famous family attended a screening of the film in the Jackson’s hometown on April 13. Jafaar, who is Jermaine Jackson‘s son, joined his father, cousin Prince and uncles Jackie and Marlon Jackson at the […]",ebony.com,2026-04-16,Entertainment,,https://www.ebony.com/jermaine-jackson-son-jafaar-michael-interview/
House to Home: Inside Imani Ellis’ Playful History Filled Space,"Welcome to EBONY’s new column, House to Home, where we invite you to explore the personal stories that shape our living spaces. In our very first edition, we have a heartfelt conversation with Imani Ellis, the founder of CultureCon and the CultureCon Collective. Join us as Imani shares how her upbringing and love for community […]",ebony.com,2026-04-16,Entertaining,,https://www.ebony.com/house-to-home-imani-ellis/
At the Salon: Inside EBONY’s 2026 Beauty & Grooming Awards Celebration,"The first time most of us understood beauty wasn’t in a magazine or on a screen. It was in a chair. Spinning slightly too fast, feet dangling, cape velcroed too tight at the neck. The salon, the barbershop, the in-between spaces where Black kids learn early that looking put together is not optional, it’s ritual. […]",ebony.com,2026-04-16,Fashion,,https://www.ebony.com/at-the-salon-ebony-beauty-grooming-awards-2026/
Jackie Robinson Day Is About More Than Being First,"America loves a first. We put it on magazine covers. We turn it into a slogan. We celebrate it during Black History Month. But at times, the concept of celebrating those who have made history can feel a little too neat, because what we often leave out is what did being first cost? The first person through a door is rarely celebrated. They’re often judged. Their […]",ebony.com,2026-04-15,Sports,,https://www.ebony.com/sports-jackie-robinson-day-42-mlb/
Emergency Protocols for Black Travelers Abroad: A Crisis Response Guide,"As Black travelers, we often carry an unspoken awareness. Our safety doesn’t just depend on the country we’re in, but also on how we’re perceived within it. That doesn’t mean that we stop exploring; it means we move with intention. The recent death of influencer Ashlee Jenae has shaken many in our community, not only […]",ebony.com,2026-04-15,Travel,,https://www.ebony.com/emergency-guide-for-black-travelers-abroad/
Tested in Colombia: The Award-Winning Beauty Products That Delivered IRL for EBONY’s 2026 Beauty & Grooming Awards,"There’s something about testing beauty products outside of your normal zip code that hits different. Maybe it’s the humidity. Maybe it’s the water. Maybe it’s the fact that when you’re in a place like Colombia, you’re outside for real. Moving. Sweating. Living. Your products don’t get to hide behind controlled environments and cute lighting. They […]",ebony.com,2026-04-15,Beauty,,https://www.ebony.com/award-winning-products-2026-beauty-grooming-awards/
Unlocking Insights: Leseliey Welch is Pushing for Financial Equity for Black Maternal Health,"Black birthing people in the United States are fighting for their lives and for their joy. Leseliey Welch, co-founder of Birth Detroit and co-founder and CEO of Birth Center Equity (BCE), whose journey into maternal health began far from home, in a public hospital in Durban, South Africa. In 1998, as a research assistant at […]",ebony.com,2026-04-15,Health,,https://www.ebony.com/unlocking-insights-financial-equity-black-maternal-health/
