title,description,source,date_of_publication,category,author,link
"Trump Sued For Racial Discrimination, Accused Of Firing 75% of Black Officials At Independent Federal Agencies",The Trump administration is accused of firing employees on the basis of race as part of his anti-DEI agenda.,blavity.com,2026-04-26,Politics,Christopher Rhodes,https://blavity.com/trump-sued-for-racial-discrimination-accused-of-firing-75-of-black-officials
Courtroom Interpreter Detained By ICE While She Was On Work Trip: ‘You Can’t Sleep Because You’re Afraid’,Longtime courtroom interpreter Meenu Batra has been detained by ICE. She has worked in the U.S. legally for 20-plus years.,blavity.com,2026-04-26,Politics,Kyra Alessandrini,https://blavity.com/courtroom-interpreter-meenu-batra-detained-by-ice
Myki Meeks Says She’s ‘From The School Of Roxxxy Andrews’ When Discussing ‘Drag Race’ Finale Lip-Sync Win,"The winner of RuPaul’s Drag Race Season 18 has been crowned, and it’s Myki Meeks! Meeks told Blavity’s Shadow and Act that finally learning she won after months of uncertainty “was everything in that moment.” “Me and Nini [Coco] were the only ones from the cast since filming [who] did not have any closure for… Continue reading Myki Meeks Says She’s ‘From The School Of Roxxxy Andrews’ When Discussing ‘Drag Race’ Finale Lip-Sync Win",blavity.com,2026-04-24,Entertainment,Monique Jones,https://blavity.com/myki-meeks-from-the-school-of-roxxxy-andrews-in-drag-race-finale
Everything To Know About Getting A Cyst Drained At Urgent Care,Don't let a painful cyst ruin your week. Find out if an urgent care can drain it on the spot and what you need to know about recovery.,blavity.com,2026-04-24,Conditions &Amp; Care,"Dr. Diana Rangaves, PharmD",https://blavity.com/can-urgent-care-drain-a-cyst
The Black Generational Habit Nobody’s Talking About Breaking,"Growing up, nobody in my family went to the doctor. Here's why I decided to break that cycle — and what my bloodwork revealed when I did.",blavity.com,2026-04-24,Mind &Amp; Body,Zayna Allen,https://blavity.com/preventative-healthcare-black-women
‘RuPaul’s Drag Race All Stars’ Season 11 Queens To Go Behind The Scenes In WOW Presents Plus’ ‘My Untucked Life’,"Nine queens from RuPaul’s Drag Race All Stars Season 11 are set to be highlighted in the new season of WOW Presents Plus’s My Untucked Life, and Blavity’s Shadow and Act has the first trailer for its exclusive debut. The nine queens showcased in the season will be Dawn, Morphine Love Dion, Mystique Summers Madison,… Continue reading ‘RuPaul’s Drag Race All Stars’ Season 11 Queens To Go Behind The Scenes In WOW Presents Plus’ ‘My Untucked Life’",blavity.com,2026-04-24,Entertainment,Trey Mangum,https://blavity.com/drag-race-all-stars-11-my-untucked-life
How BigXthaPlug Navigated The Prison System And Landed A Seven Figure Net Worth,"With a 2026 headlining tour and major festival sets at Stagecoach and BottleRock, BigXthaPlug's bank account is as loud as his baritone.",blavity.com,2026-04-24,Entertainment,TeeJay Small,https://blavity.com/bigxthaplug-net-worth
‘Beef’ Season 2 Stars On Where Their Characters End Up,"This interview contains spoilers for Beef Season 2 Oscar Isaac and Carey Mulligan break down the fates of their characters Josh and Lindsay in Beef Season 2 on Netflix. When the season ends, Lindsay and Josh are now separated and on different life paths. Years later, Lindsay has remarried finally able to have the child… Continue reading ‘Beef’ Season 2 Stars On Where Their Characters End Up",blavity.com,2026-04-24,Entertainment,Trey Mangum,https://blavity.com/beef-season-2-stars-on-where-their-characters-end-up
Nini Coco On ‘Drag Race’ Finale Lip Sync And Her Difficult Storyline: ‘Blame It On The Edit’,"Nini Coco made it all the way to the end of RuPaul’s Drag Race Season 18, ending her run as the season’s runner-up. Blavity was on hand to speak with her about her time on the show and what she made of her final lip sync and that “catty” edit. Coco said that she’s “relieved”… Continue reading Nini Coco On ‘Drag Race’ Finale Lip Sync And Her Difficult Storyline: ‘Blame It On The Edit’",blavity.com,2026-04-24,Entertainment,Monique Jones,https://blavity.com/nini-coco-on-drag-race-finale-lip-sync-and-storyline
"ABFF’s HBO Short Film Award Showcase Includes Titles Starring J. Alphonse Nicholson, Kid Cudi, Arsema Thomas And More","The American Black Film Festival (ABFF) has announced the films that are taking part in the festival’s HBO Short Film Showcase. This year is the landmark 30th edition of the festival. Taking place later in May, the fest’s short film line-up with HBO includes Spilled Milk, produced by Jordan Peele and starring J. Alphonse Nicholson… Continue reading ABFF’s HBO Short Film Award Showcase Includes Titles Starring J. Alphonse Nicholson, Kid Cudi, Arsema Thomas And More",blavity.com,2026-04-23,Entertainment,Trey Mangum,https://blavity.com/abff-hbo-short-film-award-showcase-2026
"Trump’s DOJ Charges Southern Poverty Law Center With Fraud In Shocking, Controversial Move","In a shocking and controversial move, the Justice Department announced Tuesday that it was charging a major anti-extremist organization with funneling money to the very extremists that the organization opposes. The charges against the Southern Poverty Law Center stem from payments made to confidential informants within white supremacist organizations, with defenders of the watchdog organization… Continue reading Trump’s DOJ Charges Southern Poverty Law Center With Fraud In Shocking, Controversia…",blavity.com,2026-04-23,Politics,Christopher Rhodes,https://blavity.com/trumps-doj-charges-southern-poverty-law-center-with-fraud
Everything To Know About Virginia Voters Approving New Democratic Redistricting Ahead Of 2026 Midterms,"In the latest redistricting battle, voters in Virginia have approved a measure to redraw that state’s congressional lines.",blavity.com,2026-04-23,Politics,Christopher Rhodes,https://blavity.com/virginia-voters-democratic-redistricting-approved-ahead-midterms
RFK Jr. Denies Making Yet Apologizes For Comment That Black Children Should Be Sent To Farms And ‘Reparented’,"Secretary of Health and Human Services Robert F. Kennedy Jr. appeared before a congressional panel on Wednesday in an often tense hearing that covered a variety of his past stances and current policies. One particularly heated moment came when RFK was confronted over a statement he made about Black children being “reparented,” leading to the… Continue reading RFK Jr. Denies Making Yet Apologizes For Comment That Black Children Should Be Sent To Farms And ‘Reparented’",blavity.com,2026-04-23,Politics,Christopher Rhodes,https://blavity.com/rfk-jr-denies-making-yet-apologizes-for-farm-comment-black-children
Bipartisan Bill Could Allow SNAP Recipients To Purchase Ready-To-Eat Rotisserie Chicken,Senators proposed a bill to allow SNAP recipients to buy hot rotisserie chicken with Supplemental Nutrition Assistance Program benefits.,blavity.com,2026-04-23,News,Jahaura Michelle,https://blavity.com/bill-could-allow-snap-recipients-to-purchase-rotisserie-chicken
Allyson Felix Is Building What Didn’t Exist And Reshaping the Future of Women’s Sports,Allyson Felix shares how she’s building her women’s sports firm and shaping the future for the next generation of Black women in track.,blavity.com,2026-04-23,Career &Amp; Money,Zayna Allen,https://blavity.com/allyson-felix-sports-firm
Here’s Why You Might Have Black Stains On Your Gums,"From cosmetic treatments to simple lifestyle changes, find out how to manage black stains on your gums and maintain a healthy, vibrant smile.",blavity.com,2026-04-23,Conditions &Amp; Care,"Dr. Diana Rangaves, PharmD",https://blavity.com/black-stains-on-gums
‘RuPaul’s Drag Race All Stars’ Season 11 Announces Cast Of 18 Queens For Another Bracket-Style Tourney,"We might be fresh out of RuPaul’s Drag Race Season 18, but it’s time for the all-stars to return. RuPaul’s Drag Race All Stars Season 11 is here, and the cast includes legendary favorites, queens who showed tons of promise in their seasons, and icons who deserve the title of “Mother,” like Vivacious and Kennedy… Continue reading ‘RuPaul’s Drag Race All Stars’ Season 11 Announces Cast Of 18 Queens For Another Bracket-Style Tourney",blavity.com,2026-04-23,Entertainment,Monique Jones,https://blavity.com/rupauls-drag-race-all-stars-season-11-cast-announced
"Kenya Barris On The Hero’s Journey Approach He Took To His Feature Doc Directorial Debut, ‘Jerry West: The Logo’",Kenya Barris chats with Blavity's S&A about the hero's journey approach he took to documenting the life of the late Jerry West.,blavity.com,2026-04-23,Entertainment,Shanique Yates,https://blavity.com/kenya-barris-hero-journey-approach-jerry-west-doc
From Exoneree To Elected Official: Calvin Duncan Fights GOP Push To Erase The Office He Won,Louisiana lawmakers are advancing legislation that could strip Calvin Duncan of the office he was elected to hold in Orleans Parish.,blavity.com,2026-04-22,Politics,Maya Boddie,https://blavity.com/calvin-duncan-fights-gop-push-to-erase-office-he-won
"Florida Democratic Rep. Sheila Cherfilus-McCormick Resigns From Congress Amid Ethics Probe, Possible Expulsion Vote",Rep. Sheila Cherfilus-McCormick resigned from Congress in the wake of allegations that she stole FEMA funds during the COVID pandemic.,blavity.com,2026-04-22,Politics,Christopher Rhodes,https://blavity.com/sheila-cherfilus-mccormick-resigns-from-congress
"Everyting To Know So Far About D4vd Being Officially Charged In Murder Of Teen Girl, Celeste Rivas Hernandez",Singer D4vd has been charged for the murder of a teen girl named Celeste Rivas Hernandez who went missing in 2025.,blavity.com,2026-04-22,News,Tomas Kassahun,https://blavity.com/d4vd-charged-celeste-rivas-hernandez
‘Big Mood’s Nicola Coughlan And Lydia West Unpack The Rocky Road Of Friendship Showcased Across Season 2,Big Mood creator Camilla Whitehall and leads Nicola Coughlan and Lydia West break down the dynamics of friendship displayed in Season 2.,blavity.com,2026-04-22,Entertainment,Shanique Yates,https://blavity.com/big-mood-season-two-interviews
Why Pinkydoll’s Heart Attack Scare Is A Wake-Up Call For Young Black People,"After surviving three heart attacks at age 29, internet star Pinkydoll is urging her followers to prioritize wellness.",blavity.com,2026-04-22,Conditions &Amp; Care,Joel Randell,https://blavity.com/pinkydoll-heart-attack
Is TikTok’s Mouth Taping Trend A Game-Changer Or A Health Hazard?,"We’re all chasing better rest, but is mouth taping the answer? Get the facts on the risks and benefits of the sleep trend taking over.",blavity.com,2026-04-21,Health,"Dr. Diana Rangaves, PharmD",https://blavity.com/is-mouth-taping-safe
Why A’Ja Wilson Is The Face Of The WNBA’s Million Dollar Era,"A'Ja Wilson was the WNBA's first max contract signing. The decision for her to be that first wasn't random, but it was deserved. Here's why.",blavity.com,2026-04-21,Sports,Kahlil Haywood,https://blavity.com/aja-wilson-signed-3-year-5-million-contract
Former University Of Arkansas African American Studies Director Sues School To Oppose His Firing,A professor at the University of Arkansas filed a civil rights lawsuit in federal court fighting a decision that removed him as director of the African and African American Studies program.,blavity.com,2026-04-21,Politics,Christopher Rhodes,https://blavity.com/university-of-arkansas-african-american-studies-director-sues-school
Inside The Louisiana Bill That Critics Say Would Enact Forced Labor For Unhoused People,"Advocates for unhoused individuals are warning about a new bill moving its way through the Louisiana Legislature. The bill, part of a larger trend of laws that critics say are meant to criminalize homelessness, creates a situation whereby individuals without homes could be forced to pay for treatment or be jailed and subjected to mandatory… Continue reading Inside The Louisiana Bill That Critics Say Would Enact Forced Labor For Unhoused People",blavity.com,2026-04-21,Politics,Christopher Rhodes,https://blavity.com/louisiana-bill-critics-say-would-enact-forced-labor-for-unhoused-people
"House Votes To Restore Protected Status To Haitians In US, Defying Trump","President Donald Trump’s efforts to restrict legal immigration and paint negative, racist pictures of immigrant communities received a congressional rebuke on Wednesday. Democrats, as well as members of the president’s party, voted to support a measure that would allow hundreds of thousands of Haitians to remain in the United States despite efforts by the Trump… Continue reading House Votes To Restore Protected Status To Haitians In US, Defying Trump",blavity.com,2026-04-20,Politics,Christopher Rhodes,https://blavity.com/house-votes-to-restore-protected-status-to-haitians-in-us-defying-trump
Justice Ketanji Brown Jackson Condemns Supreme Court’s Use Of Emergency Orders To Further Trump Agenda,Supreme Court Justice Ketanji Brown Jackson condemned her conservative colleagues for using emergency order in favor of Trump.,blavity.com,2026-04-20,Politics,Kyra Alessandrini,https://blavity.com/ketanji-brown-jackson-criticizies-conservative-colleagues
How To Know Your Liver Is Repairing Itself After You Stop Drinking,"From better sleep to clearer skin, here are the key signs your liver is regenerating after you stop drinking.",blavity.com,2026-04-20,Health,"Dr. Diana Rangaves, PharmD",https://blavity.com/signs-your-liver-is-healing-from-alcohol
Trader Joe’s $7.4 Million Settlement Offers Shoppers Up To $102 In Payouts: Here’s What To Know,"If you used a credit or debit card to make purchases at Trader Joe’s in early 2019, you could be eligible for a payout as part of a $7.4 million class action lawsuit settlement against the California-based grocery chain. Customers who used both electronic payment methods between March 5, 2019, and July 19, 2019, may… Continue reading Trader Joe’s $7.4 Million Settlement Offers Shoppers Up To $102 In Payouts: Here’s What To Know",blavity.com,2026-04-20,News,Jahaura Michelle,https://blavity.com/trader-joes-facta-settlement-payouts-102-dollars
Pete Hegseth Was Roasted For Quoting Samuel L. Jackson’s Fake ‘Pulp Fiction’ Verse During Pentagon Prayer,"No stranger to controversy, Secretary of Defense Pete Hegseth has left many people scratching their heads after comments he made at the Pentagon recently. While appearing to quote scripture, Hegseth instead mentioned a famous monologue from the movie Pulp Fiction, with listeners unsure whether he made a mistake or was intentionally engaging in a bit… Continue reading Pete Hegseth Was Roasted For Quoting Samuel L. Jackson’s Fake ‘Pulp Fiction’ Verse During Pentagon Prayer",blavity.com,2026-04-19,Politics,Christopher Rhodes,https://blavity.com/pete-hegseth-roasted-for-samuel-l-jackson-pulp-viction-prayer
Al Sharpton Invited 10 Potential 2028 Candidates To His Conference — And Was ‘Surprised’ This Contender Seemed To Get The Most Praise,Rev. Al Sharpton’s annual NAN Conference offered an early glimpse into the Democratic party’s potential 2028 presidential field.,blavity.com,2026-04-17,Politics,Maya Boddie,https://blavity.com/national-action-network-convention-offers-glimpse-2028-democratic-candidates
Is Your Joint Pain Actually A Bone Spur?,"Discover what bone spurs (osteophytes) actually are, why they develop and when it’s time to consult a specialist.",blavity.com,2026-04-17,Conditions &Amp; Care,"Dr. Diana Rangaves, PharmD",https://blavity.com/what-is-a-bone-spur
"Who Is Ashlee Jenae, the Black Woman Who Never Made It Back From Zanzibar?",Ashlee Jenae died in Zanzibar under what her family calls suspicious circumstances. Learn who she was and where the investigation stands.,blavity.com,2026-04-17,Career &Amp; Money,Zayna Allen,https://blavity.com/who-is-ashlee-jenae
What Your Posture Says About You,"Your posture introduces you before you walk into a room, communicating what you may be emotionally holding or the state of your self image.",blavity.com,2026-04-16,Mind &Amp; Body,Jazmin Kylene,https://blavity.com/what-your-posture-says
Blavity Media Group Expands Into Connected TV Through Partnership With OTTera,"Blavity Media Group is expanding into connected TV advertising through a new channel sales partnership with OTTera, a global OTT technology and distribution platform. The agreement makes Blavity Media Group an authorized channel sales partner for OTTera’s advertising inventory, allowing brand partners to extend campaigns beyond BMG’s digital ecosystem and into connected TV screens in… Continue reading Blavity Media Group Expands Into Connected TV Through Partnership With OTTera",blavity.com,2026-04-16,News,Blavity Team,https://blavity.com/blavity-media-group-partnership-with-ottera
What Does ‘You The Birthday’ Mean? Let’s Break Down The New AAVE Phrase,"A new phrase, 'You the birthday,' has emerged on TikTok and is being used for memes, jokes and more. Here's what it means.",blavity.com,2026-04-16,News,Kyra Alessandrini,https://blavity.com/what-does-you-the-birthday-mean
Maryland Lawmakers And Advocates Celebrate Passage Of State Voting Rights Act: ‘History Was Made’,"Maryland lawmakers passed sweeping voting rights legislation, marking a significant expansion of protections for voters of color.",blavity.com,2026-04-16,Politics,Maya Boddie,https://blavity.com/maryland-celebrates-voting-rights-act-passing
What Is Borderline Personality Disorder? A Resource Guide Inspired By Doja Cat’s Journey,"What is Borderline Personality Disorder? Using Doja Cat’s transparency as a guide, Blavity Health breaks down BPD symptoms and stigmas.",blavity.com,2026-04-16,Conditions &Amp; Care,Joel Randell,https://blavity.com/doja-cat-borderline-personality-disorder
Google $135M Settlement For Millions Of Android Users Eligible: What To Know,"Google has agreed to a $135 million settlement in a class-action lawsuit, alleging that its operating system used mobile devices to collect data from more than 100 million Android users without their consent. The settlement includes Android users who have used their mobile devices to connect to the internet via cellular data networks at any… Continue reading Google $135M Settlement For Millions Of Android Users Eligible: What To Know",blavity.com,2026-04-15,News,Jahaura Michelle,https://blavity.com/google-135m-settlement-for-millions-of-android-users-eligible-what-to-know
Social Security COLA Adjustment For 2017 Could Rise For Millions,The Social Security cost-of-living adjustment for 2027 could rise for millions of recipients due to higher inflation and gas prices. What is the estimated increase in Social Security cost-of-living adjustment? Independent Social Security and Medicare analyst Mary Johnson predicted that the 2027 cost-of-living adjustment could reach to 3.2% as gasoline prices continue to soar. That… Continue reading Social Security COLA Adjustment For 2017 Could Rise For Millions,blavity.com,2026-04-15,News,Jahaura Michelle,https://blavity.com/social-security-cola-adjustment-for-2017-could-rise-for-millions
"Everything You Need To Know About Ureaplasma, The Infection Often Mistaken For An STI","If you have persistent symptoms but keep testing negative for STDs, it might be Ureaplasma. Learn how to advocate for yourself at the doctor.",blavity.com,2026-04-15,Conditions &Amp; Care,"Dr. Diana Rangaves, PharmD",https://blavity.com/is-ureaplasma-an-std
How Many Episodes Are In ‘Doc’ Season 2 And What Do We Know About Season 3?,"Fox’s Doc follows Dr. Amy Larsen (Molly Parker) as she rebuilds her life after a car crash erased eight years of her memory. The show premiered in January 2025, and now its second season is coming to a close. Doc Season 2 has seen Amy continue to recover her memories while working on her relationships… Continue reading How Many Episodes Are In ‘Doc’ Season 2 And What Do We Know About Season 3?",blavity.com,2026-04-14,Entertainment,Kui Mwai,https://blavity.com/how-many-episodes-are-in-doc-season-2-and-what-we-know-season-3
"Michael Jackson’s Son Bigi Made Rare Appearance With Brother Prince, Other Family At Berlin Premiere Of Biopic","The sons of Michael Jackson, Prince and Blanket Jackson, attended the Berlin premiere of the upcoming 'Michael' biopic.",blavity.com,2026-04-14,News,Kyra Alessandrini,https://blavity.com/michael-jackson-son-bigi-rare-appearance-with-family-berlin-biopic-premiere
